ID	Gene Name	Species	BBID	BIOCARTA	COG_ONTOLOGY	GOTERM_BP_DIRECT	GOTERM_CC_DIRECT	GOTERM_MF_DIRECT	INTERPRO	KEGG_PATHWAY	OMIM_DISEASE	PIR_SUPERFAMILY	SMART	UP_KEYWORDS	UP_SEQ_FEATURE
ENSG00000099822	hyperpolarization activated cyclic nucleotide gated potassium channel 2(HCN2)	Homo sapiens				GO:0007267~cell-cell signaling,GO:0034765~regulation of ion transmembrane transport,GO:0035725~sodium ion transmembrane transport,GO:0042391~regulation of membrane potential,GO:0060078~regulation of postsynaptic membrane potential,GO:0071320~cellular response to cAMP,GO:0071321~cellular response to cGMP,GO:0071805~potassium ion transmembrane transport,GO:0086012~membrane depolarization during cardiac muscle cell action potential,GO:0098719~sodium ion import across plasma membrane,GO:1990573~potassium ion import across plasma membrane,	GO:0005886~plasma membrane,GO:0005887~integral component of plasma membrane,GO:0008076~voltage-gated potassium channel complex,GO:0098855~HCN channel complex,	GO:0005222~intracellular cAMP activated cation channel activity,GO:0005248~voltage-gated sodium channel activity,GO:0005249~voltage-gated potassium channel activity,GO:0030552~cAMP binding,GO:0042802~identical protein binding,	IPR000595:Cyclic nucleotide-binding domain,IPR003938:Potassium channel, voltage-dependent, EAG/ELK/ERG,IPR005821:Ion transport domain,IPR013621:Ion transport N-terminal,IPR014710:RmlC-like jelly roll fold,IPR018488:Cyclic nucleotide-binding, conserved site,IPR018490:Cyclic nucleotide-binding-like,	hsa04024:cAMP signaling pathway,			SM00100:cNMP,	3D-structure,cAMP,cAMP-binding,Cell membrane,Complete proteome,Glycoprotein,Ion channel,Ion transport,Ligand-gated ion channel,Membrane,Methylation,Nucleotide-binding,Phosphoprotein,Polymorphism,Potassium,Potassium channel,Potassium transport,Reference proteome,Sodium,Sodium channel,Sodium transport,Transmembrane,Transmembrane helix,Transport,Voltage-gated channel,	chain:Potassium/sodium hyperpolarization- activated cyclic nucleotide-gated channel 2,compositionally biased region:Pro-rich,glycosylation site:N-linked (GlcNAc...),modified residue,nucleotide phosphate-binding region:cAMP,region of interest:Involved in subunit assembly,sequence conflict,sequence variant,topological domain:Cytoplasmic,transmembrane region,
ENSG00000152580	immunoglobulin superfamily member 10(IGSF10)	Homo sapiens			Function unknown,	GO:0001503~ossification,GO:0007275~multicellular organism development,GO:0030154~cell differentiation,	GO:0005576~extracellular region,		IPR000372:Leucine-rich repeat-containing N-terminal,IPR000483:Cysteine-rich flanking region, C-terminal,IPR001611:Leucine-rich repeat,IPR003591:Leucine-rich repeat, typical subtype,IPR003598:Immunoglobulin subtype 2,IPR003599:Immunoglobulin subtype,IPR007110:Immunoglobulin-like domain,IPR013098:Immunoglobulin I-set,IPR013106:Immunoglobulin V-set,IPR013783:Immunoglobulin-like fold,				SM00013:LRRNT,SM00082:LRRCT,SM00369:LRR_TYP,SM00406:IGv,SM00408:IGc2,SM00409:IG,	Alternative splicing,Complete proteome,Developmental protein,Differentiation,Disulfide bond,Glycoprotein,Immunoglobulin domain,Leucine-rich repeat,Osteogenesis,Phosphoprotein,Polymorphism,Reference proteome,Repeat,Secreted,Signal,	chain:Immunoglobulin superfamily member 10,disulfide bond,domain:Ig-like C2-type 1,domain:Ig-like C2-type 10,domain:Ig-like C2-type 11,domain:Ig-like C2-type 12,domain:Ig-like C2-type 2,domain:Ig-like C2-type 3,domain:Ig-like C2-type 4,domain:Ig-like C2-type 5,domain:Ig-like C2-type 6,domain:Ig-like C2-type 7,domain:Ig-like C2-type 8,domain:Ig-like C2-type 9,domain:LRRNT,glycosylation site:N-linked (GlcNAc...),modified residue,repeat:LRR 1,repeat:LRR 10,repeat:LRR 11,repeat:LRR 12,repeat:LRR 13,repeat:LRR 2,repeat:LRR 3,repeat:LRR 4,repeat:LRR 5,repeat:LRR 6,repeat:LRR 7,repeat:LRR 8,repeat:LRR 9,sequence conflict,sequence variant,signal peptide,splice variant,
ENSG00000216588	immunoglobulin superfamily member 23(IGSF23)	Homo sapiens					GO:0016021~integral component of membrane,		IPR007110:Immunoglobulin-like domain,IPR013783:Immunoglobulin-like fold,					Complete proteome,Glycoprotein,Immunoglobulin domain,Membrane,Reference proteome,Signal,Transmembrane,Transmembrane helix,
ENSG00000085552	immunoglobulin superfamily member 9(IGSF9)	Homo sapiens				GO:0007156~homophilic cell adhesion via plasma membrane adhesion molecules,GO:0016358~dendrite development,GO:0050807~regulation of synapse organization,	GO:0005886~plasma membrane,GO:0016021~integral component of membrane,GO:0030054~cell junction,GO:0030424~axon,GO:0030425~dendrite,GO:0060077~inhibitory synapse,	GO:0098632~protein binding involved in cell-cell adhesion,	IPR003598:Immunoglobulin subtype 2,IPR003599:Immunoglobulin subtype,IPR003961:Fibronectin, type III,IPR007110:Immunoglobulin-like domain,IPR013098:Immunoglobulin I-set,IPR013783:Immunoglobulin-like fold,				SM00060:FN3,SM00408:IGc2,SM00409:IG,	3D-structure,Alternative splicing,Cell junction,Cell membrane,Complete proteome,Developmental protein,Differentiation,Disulfide bond,Glycoprotein,Immunoglobulin domain,Membrane,Neurogenesis,Phosphoprotein,Polymorphism,Proteomics identification,Reference proteome,Repeat,Signal,Synapse,Transmembrane,Transmembrane helix,	chain:Protein turtle homolog A,compositionally biased region:Pro-rich,disulfide bond,domain:Fibronectin type-III 1,domain:Fibronectin type-III 2,domain:Ig-like 1,domain:Ig-like 2,domain:Ig-like 3,domain:Ig-like 4,domain:Ig-like 5,glycosylation site:N-linked (GlcNAc...),sequence variant,short sequence motif:PDZ-binding,signal peptide,strand,topological domain:Cytoplasmic,topological domain:Extracellular,transmembrane region,
ENSG00000080854	immunoglobulin superfamily member 9B(IGSF9B)	Homo sapiens				GO:0007156~homophilic cell adhesion via plasma membrane adhesion molecules,GO:0007399~nervous system development,GO:0097151~positive regulation of inhibitory postsynaptic potential,	GO:0014069~postsynaptic density,GO:0016021~integral component of membrane,GO:0030054~cell junction,GO:0030425~dendrite,GO:0043025~neuronal cell body,GO:0045211~postsynaptic membrane,GO:0060077~inhibitory synapse,	GO:0019900~kinase binding,	IPR003598:Immunoglobulin subtype 2,IPR003599:Immunoglobulin subtype,IPR003961:Fibronectin, type III,IPR007110:Immunoglobulin-like domain,IPR013098:Immunoglobulin I-set,IPR013106:Immunoglobulin V-set,IPR013783:Immunoglobulin-like fold,				SM00060:FN3,SM00406:IGv,SM00408:IGc2,SM00409:IG,	Alternative splicing,Cell adhesion,Cell junction,Cell membrane,Complete proteome,Disulfide bond,Glycoprotein,Immunoglobulin domain,Membrane,Methylation,Neurogenesis,Phosphoprotein,Postsynaptic cell membrane,Proteomics identification,Reference proteome,Repeat,Signal,Synapse,Transmembrane,Transmembrane helix,	chain:Protein turtle homolog B,compositionally biased region:Pro-rich,disulfide bond,domain:Fibronectin type-III 1,domain:Fibronectin type-III 2,domain:Ig-like 1,domain:Ig-like 2,domain:Ig-like 3,domain:Ig-like 4,domain:Ig-like 5,glycosylation site:N-linked (GlcNAc...),sequence conflict,signal peptide,topological domain:Cytoplasmic,topological domain:Extracellular,transmembrane region,
ENSG00000131203	indoleamine 2,3-dioxygenase 1(IDO1)	Homo sapiens				GO:0002376~immune system process,GO:0002534~cytokine production involved in inflammatory response,GO:0002666~positive regulation of T cell tolerance induction,GO:0002678~positive regulation of chronic inflammatory response,GO:0002830~positive regulation of type 2 immune response,GO:0006569~tryptophan catabolic process,GO:0007565~female pregnancy,GO:0019441~tryptophan catabolic process to kynurenine,GO:0032496~response to lipopolysaccharide,GO:0032693~negative regulation of interleukin-10 production,GO:0032735~positive regulation of interleukin-12 production,GO:0033555~multicellular organismal response to stress,GO:0034276~kynurenic acid biosynthetic process,GO:0036269~swimming behavior,GO:0042130~negative regulation of T cell proliferation,GO:0046006~regulation of activated T cell proliferation,GO:0055114~oxidation-reduction process,GO:0070233~negative regulation of T cell apoptotic process,GO:0070234~positive regulation of T cell apoptotic process,	GO:0005829~cytosol,GO:0030485~smooth muscle contractile fiber,GO:0032421~stereocilium bundle,	GO:0004833~tryptophan 2,3-dioxygenase activity,GO:0009055~electron carrier activity,GO:0020037~heme binding,GO:0033754~indoleamine 2,3-dioxygenase activity,GO:0046872~metal ion binding,	IPR000898:Indoleamine 2,3-dioxygenase,	hsa00380:Tryptophan metabolism,hsa01100:Metabolic pathways,hsa05143:African trypanosomiasis,				3D-structure,Complete proteome,Cytoplasm,Dioxygenase,Direct protein sequencing,Heme,Immunity,Iron,Metal-binding,Oxidoreductase,Polymorphism,Proteomics identification,Reference proteome,Tryptophan catabolism,	chain:Indoleamine 2,3-dioxygenase 1,helix,metal ion-binding site:Iron (heme proximal ligand),sequence variant,strand,turn,
ENSG00000188676	indoleamine 2,3-dioxygenase 2(IDO2)	Homo sapiens				GO:0002376~immune system process,GO:0006569~tryptophan catabolic process,GO:0019441~tryptophan catabolic process to kynurenine,GO:0055114~oxidation-reduction process,	GO:0005737~cytoplasm,GO:0005829~cytosol,GO:0016021~integral component of membrane,	GO:0004833~tryptophan 2,3-dioxygenase activity,GO:0020037~heme binding,GO:0033754~indoleamine 2,3-dioxygenase activity,GO:0046872~metal ion binding,	IPR000898:Indoleamine 2,3-dioxygenase,	hsa00380:Tryptophan metabolism,hsa01100:Metabolic pathways,hsa05143:African trypanosomiasis,				Alternative splicing,Complete proteome,Dioxygenase,Heme,Immunity,Iron,Membrane,Metal-binding,Oxidoreductase,Polymorphism,Reference proteome,Transmembrane,Transmembrane helix,Tryptophan catabolism,	chain:Indoleamine 2,3-dioxygenase 2,metal ion-binding site:Iron (heme proximal ligand),sequence variant,splice variant,
ENSG00000163083	inhibin beta B subunit(INHBB)	Homo sapiens				GO:0001541~ovarian follicle development,GO:0006952~defense response,GO:0009267~cellular response to starvation,GO:0009612~response to mechanical stimulus,GO:0010862~positive regulation of pathway-restricted SMAD protein phosphorylation,GO:0030154~cell differentiation,GO:0032869~cellular response to insulin stimulus,GO:0032924~activin receptor signaling pathway,GO:0040007~growth,GO:0042981~regulation of apoptotic process,GO:0043408~regulation of MAPK cascade,GO:0044320~cellular response to leptin stimulus,GO:0044764~multi-organism cellular process,GO:0045444~fat cell differentiation,GO:0046676~negative regulation of insulin secretion,GO:0046881~positive regulation of follicle-stimulating hormone secretion,GO:0046882~negative regulation of follicle-stimulating hormone secretion,GO:0048178~negative regulation of hepatocyte growth factor biosynthetic process,GO:0048468~cell development,GO:0048599~oocyte development,GO:0060279~positive regulation of ovulation,GO:0060395~SMAD protein signal transduction,GO:2001235~positive regulation of apoptotic signaling pathway,	GO:0005576~extracellular region,GO:0005615~extracellular space,GO:0048471~perinuclear region of cytoplasm,GO:0071944~cell periphery,	GO:0005125~cytokine activity,GO:0005160~transforming growth factor beta receptor binding,GO:0005179~hormone activity,GO:0005515~protein binding,GO:0008083~growth factor activity,GO:0042803~protein homodimerization activity,GO:0046789~host cell surface receptor binding,	IPR000381:Inhibin, beta B subunit,IPR001111:Transforming growth factor-beta, N-terminal,IPR001839:Transforming growth factor-beta, C-terminal,IPR015615:Transforming growth factor-beta-related,IPR017948:Transforming growth factor beta, conserved site,	hsa04350:TGF-beta signaling pathway,hsa04550:Signaling pathways regulating pluripotency of stem cells,			SM00204:TGFB,	Cleavage on pair of basic residues,Complete proteome,Direct protein sequencing,Disulfide bond,Glycoprotein,Growth factor,Hormone,Reference proteome,Secreted,Signal,	chain:Inhibin beta B chain,disulfide bond,glycosylation site:N-linked (GlcNAc...),sequence conflict,signal peptide,
ENSG00000163453	insulin like growth factor binding protein 7(IGFBP7)	Homo sapiens				GO:0001558~regulation of cell growth,GO:0007155~cell adhesion,GO:0007566~embryo implantation,GO:0008285~negative regulation of cell proliferation,GO:0009408~response to heat,GO:0032526~response to retinoic acid,GO:0032870~cellular response to hormone stimulus,GO:0050810~regulation of steroid biosynthetic process,GO:0051414~response to cortisol,	GO:0005576~extracellular region,GO:0005615~extracellular space,GO:0031012~extracellular matrix,GO:0070062~extracellular exosome,	GO:0005515~protein binding,GO:0005520~insulin-like growth factor binding,	IPR000867:Insulin-like growth factor-binding protein, IGFBP,IPR002350:Kazal domain,IPR003599:Immunoglobulin subtype,IPR007110:Immunoglobulin-like domain,IPR009030:Insulin-like growth factor binding protein, N-terminal,IPR011390:Insulin-like growth factor binding protein-related protein (IGFBP-rP), MAC25,IPR013098:Immunoglobulin I-set,IPR013783:Immunoglobulin-like fold,		614224~Retinal arterial macroaneurysm with supravalvular pulmonic stenosis,	PIRSF018239:IGFBP-related protein, MAC25 type,	SM00121:IB,SM00280:KAZAL,SM00409:IG,	Alternative splicing,Cell adhesion,Complete proteome,Direct protein sequencing,Disulfide bond,Glycoprotein,Growth factor binding,Immunoglobulin domain,Phosphoprotein,Polymorphism,Reference proteome,RNA editing,Secreted,Signal,	chain:Insulin-like growth factor-binding protein 7,disulfide bond,domain:Ig-like C2-type,domain:IGFBP N-terminal,domain:Kazal-like,glycosylation site:N-linked (GlcNAc...),sequence conflict,sequence variant,signal peptide,
ENSG00000099769	insulin like growth factor binding protein acid labile subunit(IGFALS)	Homo sapiens		h_ghrelinPathway:Ghrelin: Regulation of Food Intake and Energy Homeostasis,		GO:0007155~cell adhesion,GO:0007165~signal transduction,GO:0044267~cellular protein metabolic process,	GO:0005576~extracellular region,GO:0005615~extracellular space,GO:0005654~nucleoplasm,GO:0042567~insulin-like growth factor ternary complex,GO:0070062~extracellular exosome,	GO:0005520~insulin-like growth factor binding,	IPR000372:Leucine-rich repeat-containing N-terminal,IPR000483:Cysteine-rich flanking region, C-terminal,IPR001611:Leucine-rich repeat,IPR003591:Leucine-rich repeat, typical subtype,		615961~Acid-labile subunit, deficiency of,		SM00013:LRRNT,SM00082:LRRCT,SM00369:LRR_TYP,	Alternative splicing,Cell adhesion,Complete proteome,Direct protein sequencing,Disease mutation,Glycoprotein,Leucine-rich repeat,Polymorphism,Reference proteome,Repeat,Secreted,Signal,	chain:Insulin-like growth factor-binding protein complex acid labile subunit,glycosylation site:N-linked (GlcNAc...),repeat:LRR 1,repeat:LRR 10,repeat:LRR 11,repeat:LRR 12,repeat:LRR 13,repeat:LRR 14,repeat:LRR 15,repeat:LRR 16,repeat:LRR 17,repeat:LRR 18,repeat:LRR 19,repeat:LRR 2,repeat:LRR 20,repeat:LRR 3,repeat:LRR 4,repeat:LRR 5,repeat:LRR 6,repeat:LRR 7,repeat:LRR 8,repeat:LRR 9,sequence variant,signal peptide,
ENSG00000165949	interferon alpha inducible protein 27(IFI27)	Homo sapiens				GO:0000122~negative regulation of transcription from RNA polymerase II promoter,GO:0006919~activation of cysteine-type endopeptidase activity involved in apoptotic process,GO:0032355~response to estradiol,GO:0034097~response to cytokine,GO:0046825~regulation of protein export from nucleus,GO:0060135~maternal process involved in female pregnancy,GO:0060337~type I interferon signaling pathway,GO:0097190~apoptotic signaling pathway,	GO:0005637~nuclear inner membrane,GO:0005739~mitochondrion,GO:0005741~mitochondrial outer membrane,GO:0016021~integral component of membrane,	GO:0001102~RNA polymerase II activating transcription factor binding,GO:0005521~lamin binding,	IPR009311:Interferon-induced 6-16,					Apoptosis,Complete proteome,Membrane,Mitochondrion,Polymorphism,Proteomics identification,Reference proteome,Signal,Transit peptide,Transmembrane,Transmembrane helix,	chain:Interferon alpha-inducible protein 27,modified residue,sequence conflict,sequence variant,transmembrane region,
ENSG00000182393	interferon lambda 1(IFNL1)	Homo sapiens				GO:0002829~negative regulation of type 2 immune response,GO:0007259~JAK-STAT cascade,GO:0008285~negative regulation of cell proliferation,GO:0032696~negative regulation of interleukin-13 production,GO:0032714~negative regulation of interleukin-5 production,GO:0032729~positive regulation of interferon-gamma production,GO:0042531~positive regulation of tyrosine phosphorylation of STAT protein,GO:0043381~negative regulation of memory T cell differentiation,GO:0045087~innate immune response,GO:0045345~positive regulation of MHC class I biosynthetic process,GO:0045581~negative regulation of T cell differentiation,GO:0045892~negative regulation of transcription, DNA-templated,GO:0045893~positive regulation of transcription, DNA-templated,GO:0046427~positive regulation of JAK-STAT cascade,GO:0050778~positive regulation of immune response,GO:0051607~defense response to virus,	GO:0005576~extracellular region,GO:0005615~extracellular space,GO:0005622~intracellular,GO:0032002~interleukin-28 receptor complex,	GO:0005102~receptor binding,GO:0005125~cytokine activity,GO:0032003~interleukin-28 receptor binding,		hsa04630:Jak-STAT signaling pathway,				3D-structure,Antiviral defense,Complete proteome,Cytokine,Disulfide bond,Glycoprotein,Polymorphism,Reference proteome,Secreted,Signal,	chain:Interleukin-29,glycosylation site:N-linked (GlcNAc...),sequence variant,signal peptide,
